,Address,Cars,Bluecar counter,Utilib counter,Utilib 1.4 counter,Charge Slots,Charging Status,City,ID,Kind,Geo point,Postal code,Public name,Rental status,Slots,Status,Subscription status,year,month,day,hour,minute,new_datetime
1381,6 rue Paulin Enfert,4,4,0,0,0,operational,Paris,paris-paulinenfert-6,STATION,"48.8186561, 2.3623864",75013,Paris/Paulin Enfert/6,operational,0,ok,nonexistent,2018,4,8,23,57,2018-04-08 23:57:00
1382,29 rue Doudeauville,5,5,0,0,0,operational,Paris,paris-doudeauville-29,STATION,"48.8884213, 2.3555937",75018,Paris/Doudeauville/29,operational,1,ok,nonexistent,2018,4,4,17,42,2018-04-04 17:42:00
1383,19 rue de Chateaubriand,5,5,0,0,0,operational,Paris,paris-chateaubriand-19,STATION,"48.8734765, 2.3008886",75008,Paris/Chateaubriand/19,operational,0,ok,nonexistent,2018,4,4,11,22,2018-04-04 11:22:00
1384,2 Place Charles de Gaulle,2,2,0,0,0,nonexistent,Vaucresson,vaucresson-charlesdegaulle-2,STATION,"48.8369714, 2.1526301",92420,Vaucresson/Charles de Gaulle/2,operational,3,ok,nonexistent,2018,4,9,10,3,2018-04-09 10:03:00
1385,89 Avenue Albert Petit,6,6,0,0,0,nonexistent,Bagneux,bagneux-albertpetit-89,STATION,"48.7962, 2.319759",92220,Bagneux/Albert Petit/89,operational,0,ok,nonexistent,2018,4,3,0,12,2018-04-03 00:12:00
1386,4 Avenue SecrÃ©tan,0,0,0,1,2,operational,Paris,paris-secretan-4,STATION,"48.8821756, 2.3708912",75019,Paris/SecrÃ©tan/4,operational,5,ok,nonexistent,2018,4,8,7,31,2018-04-08 07:31:00
1387,61 Boulevard Ãmile Zola,4,4,0,0,0,nonexistent,Nanterre,nanterre-emilezola-61,STATION,"48.89605, 2.214383",92000,Nanterre/Ãmile Zola/61,operational,2,ok,nonexistent,2018,4,2,18,4,2018-04-02 18:04:00
1388,16 rue du TÃ©lÃ©graphe,0,0,1,0,1,operational,Paris,paris-telegraphe-16,STATION,"48.8723314, 2.3995098",75020,Paris/TÃ©lÃ©graphe/16,operational,3,ok,nonexistent,2018,4,1,12,22,2018-04-01 12:22:00
1389,4 Rue Lobau,0,0,0,0,0,nonexistent,Paris,paris-lobau-parking,PARKING,"48.85608, 2.35342",75004,Paris/Lobau/Parking,broken,0,closed,broken,2018,4,8,5,17,2018-04-08 05:17:00
1390,162 rue de la Roquette,0,0,0,0,1,operational,Paris,paris-roquette-162,STATION,"48.8586443, 2.3841089",75011,Paris/Roquette/162,operational,5,ok,nonexistent,2018,4,1,12,0,2018-04-01 12:00:00
1391,71 rue Froidevaux,1,1,0,0,0,nonexistent,Paris,paris-froidevaux-71,STATION,"48.8368865, 2.3242513",75014,Paris/Froidevaux/71,operational,3,ok,nonexistent,2018,4,9,19,37,2018-04-09 19:37:00
1392,19 rue LÃ©on Renault,6,6,0,1,0,operational,Les Lilas,leslilas-leonrenault-19,STATION,"48.8810551, 2.4223705",93260,Les Lilas/LÃ©on Renault/19,operational,0,ok,nonexistent,2018,4,7,21,28,2018-04-07 21:28:00
1393,35 Rue Louis Blanc,4,4,0,0,0,nonexistent,Saint-Ouen,saintouen-louisblanc-35,STATION,"48.9072038, 2.3314347",93400,Saint-Ouen/Louis Blanc/35,operational,2,ok,nonexistent,2018,4,8,21,51,2018-04-08 21:51:00
1394,5 Place du Commerce,5,5,0,0,0,operational,Paris,paris-commerce-5,STATION,"48.8454505, 2.292136",75015,Paris/Commerce/5,operational,1,ok,nonexistent,2018,4,7,5,6,2018-04-07 05:06:00
1395,13 Rue Paul Lafargue,1,1,0,0,0,nonexistent,Saint-Ouen,saintouen-paullafargue-13,SPACE,"48.912077, 2.333149",93400,Saint-Ouen/Paul Lafargue/13,operational,4,ok,operational,2018,4,2,8,24,2018-04-02 08:24:00
1396,1 rue de YÃ©limanÃ©,3,3,0,0,0,nonexistent,Montreuil,montreuil-yelimane-1,STATION,"48.86016, 2.45811939",93100,Montreuil/YÃ©limanÃ©/1,operational,1,ok,nonexistent,2018,4,8,16,41,2018-04-08 16:41:00
1397,26 villa Croix-Nivert,5,5,0,0,0,nonexistent,Paris,paris-cambronne-parking,PARKING,"48.84547, 2.30117",75015,Paris/Cambronne/Parking,operational,0,ok,nonexistent,2018,4,9,22,32,2018-04-09 22:32:00
1398,20 Rue Villiot,0,0,0,0,0,broken,Paris,paris-villiot-20,SPACE,"48.841876, 2.375976",75012,Paris/Villiot/20,broken,0,closed,broken,2018,4,8,11,35,2018-04-08 11:35:00
1399,160 avenue LÃ©on Blum,0,0,0,0,0,nonexistent,Maisons-Alfort,maisonsalfort-leonblum-160,STATION,"48.79881, 2.43370175",94700,Maisons-Alfort/LÃ©on Blum/160,operational,6,ok,nonexistent,2018,4,4,14,41,2018-04-04 14:41:00
1400,15 Rue Marcel Ethis,4,4,0,0,0,nonexistent,Romainville,romainville-marcelethis-15,STATION,"48.87798, 2.44464",93230,Romainville/Marcel Ethis/15,operational,0,ok,nonexistent,2018,4,3,21,16,2018-04-03 21:16:00
1401,42 avenue de Friedland,2,2,0,0,0,nonexistent,Paris,paris-friedland-42,STATION,"48.8741642, 2.2976358",75008,Paris/Friedland/42,operational,1,ok,nonexistent,2018,4,4,18,38,2018-04-04 18:38:00
1402,215 rue Henri Barbusse,4,4,0,1,0,nonexistent,Argenteuil,argenteuil-henribarbusse-215,STATION,"48.93154, 2.229872",95100,Argenteuil/Henri Barbusse/215,operational,1,ok,nonexistent,2018,4,8,4,49,2018-04-08 04:49:00
1403,1 Rue de la Meurthe,4,4,0,2,0,operational,Paris,paris-meurthe-1,STATION,"48.8893057, 2.3835673",75019,Paris/Meurthe/1,operational,1,ok,nonexistent,2018,4,4,7,42,2018-04-04 07:42:00
1404,23 avenue du GÃ©nÃ©ral de Gaulle,0,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-degaulle-23,STATION,"48.93368, 2.306482",92230,Gennevilliers/De Gaulle/23,operational,6,ok,nonexistent,2018,4,5,11,5,2018-04-05 11:05:00
1405,9 Rue de la Gare,6,6,0,0,0,nonexistent,Nanterre,nanterre-gare-9,STATION,"48.89591, 2.198215",92000,Nanterre/Gare/9,operational,0,ok,nonexistent,2018,4,1,7,41,2018-04-01 07:41:00
1406,104 avenue Ledru Rollin,2,2,0,0,0,operational,Paris,paris-ledrurollin-104,STATION,"48.85189, 2.376434",75011,Paris/Ledru Rollin/104,operational,2,ok,nonexistent,2018,4,5,4,30,2018-04-05 04:30:00
1407,25 rue Henri Barbusse,2,2,0,0,1,operational,Paris,paris-henribarbusse-25,STATION,"48.8415, 2.338973",75005,Paris/Henri Barbusse/25,operational,2,ok,nonexistent,2018,4,6,17,52,2018-04-06 17:52:00
1408,115 avenue de Malakoff,5,5,1,0,0,nonexistent,Paris,paris-malakoff-115,STATION,"48.8735, 2.284304",75016,Paris/Malakoff/115,operational,0,ok,nonexistent,2018,4,9,11,43,2018-04-09 11:43:00
1409,82 rue de CrimÃ©e,4,4,0,1,0,operational,Paris,paris-crimee-82,STATION,"48.882362, 2.386574",75019,Paris/CrimÃ©e/82,operational,1,ok,nonexistent,2018,4,5,1,28,2018-04-05 01:28:00
1410,26 Place de la Nation,0,0,0,0,2,operational,Paris,paris-nation-26,STATION,"48.84756, 2.397014",75012,Paris/Nation/26,operational,4,ok,nonexistent,2018,4,9,5,39,2018-04-09 05:39:00
1411,2 Avenue LeÌon Blum,5,5,0,0,0,nonexistent,Le Plessis-Robinson,leplessisrobinson-leonblum-2,SPACE,"48.775973, 2.2557776",92350,Le Plessis-Robinson/LeÌon Blum/2,operational,1,ok,broken,2018,4,8,18,4,2018-04-08 18:04:00
1412,19 rue LÃ©on Renault,6,6,0,0,0,operational,Les Lilas,leslilas-leonrenault-19,STATION,"48.8810551, 2.4223705",93260,Les Lilas/LÃ©on Renault/19,operational,0,ok,nonexistent,2018,4,5,7,26,2018-04-05 07:26:00
1413,21 avenue de Paris,6,6,0,0,0,nonexistent,ChÃ¢tillon,chatillon-paris-21,STATION,"48.8048765, 2.2898962",92320,ChÃ¢tillon/Paris/21,operational,0,ok,nonexistent,2018,4,4,3,32,2018-04-04 03:32:00
1414,22 rue de Lorraine,4,4,0,0,0,nonexistent,Paris,paris-lorraine-22,STATION,"48.8857, 2.3833508",75019,Paris/Lorraine/22,operational,0,ok,nonexistent,2018,4,1,7,7,2018-04-01 07:07:00
1415,46 rue Edgard Quinet,4,4,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,STATION,"48.8558528, 2.5112935",93360,Neuilly-Plaisance/Edgard Quinet/46,operational,2,ok,nonexistent,2018,4,1,23,54,2018-04-01 23:54:00
1416,231 rue des PyrÃ©nÃ©es,1,1,0,0,0,nonexistent,Paris,paris-pyrenees-231,STATION,"48.8638511, 2.3991848",75020,Paris/PyrÃ©nÃ©es/231,operational,2,ok,nonexistent,2018,4,5,9,49,2018-04-05 09:49:00
1417,14 rue Bertin PoirÃ©e,0,0,0,0,1,operational,Paris,paris-bertinpoiree-14,STATION,"48.8588109, 2.3449501",75001,Paris/Bertin PoirÃ©e/14,operational,3,ok,nonexistent,2018,4,6,16,5,2018-04-06 16:05:00
1418,2 rue des Eaux,6,6,0,0,0,operational,Paris,paris-eaux-2,STATION,"48.8566608, 2.2856025",75016,Paris/Eaux/2,operational,0,ok,nonexistent,2018,4,3,6,11,2018-04-03 06:11:00
1419,16 Rue Molitor,1,1,0,0,1,operational,Paris,paris-molitor-16,STATION,"48.845175, 2.2641594",75016,Paris/Molitor/16,operational,4,ok,nonexistent,2018,4,8,23,45,2018-04-08 23:45:00
1420,16 Avenue du MarÃ©chal Lyautey,5,5,0,0,0,nonexistent,CrÃ©teil,creteil-marechallyautey-16,STATION,"48.791297, 2.44581",94000,CrÃ©teil/MarÃ©chal Lyautey/16,operational,1,ok,nonexistent,2018,4,7,16,2,2018-04-07 16:02:00
1421,24 rue du ChÃ¢teau Landon,1,1,0,0,0,operational,Paris,paris-chateaulandon-24,STATION,"48.8814921, 2.3629571",75010,Paris/ChÃ¢teau Landon/24,operational,3,ok,nonexistent,2018,4,3,5,13,2018-04-03 05:13:00
1422,199 Rue du Faubourg Saint-Antoine,4,4,0,0,0,nonexistent,Paris,paris-faubourgsaintantoine-199,SPACE,"48.8505136, 2.3823163",75011,Paris/Saint-Antoine/199,operational,0,ok,operational,2018,4,3,9,41,2018-04-03 09:41:00
1423,8 rue des Chantiers,2,2,0,0,0,nonexistent,Versailles,versailles-chantiers-8,SPACE,"48.7967202, 2.1363296",78000,Versailles/Chantiers/8,operational,4,ok,operational,2018,4,2,5,50,2018-04-02 05:50:00
1424,8 rue Adolphe Mille,2,2,0,0,0,operational,Paris,paris-adolphemille-8,STATION,"48.888588, 2.3888175",75019,Paris/Adolphe Mille/8,operational,1,ok,nonexistent,2018,4,3,12,25,2018-04-03 12:25:00
1425,8 Rue Denfert Rochereau,6,6,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-denfertrochereau-8,STATION,"48.9069487, 2.2694015",92600,AsniÃ¨res-sur-Seine/Denfert Rochereau/8,operational,0,ok,nonexistent,2018,4,2,18,46,2018-04-02 18:46:00
1426,2 avenue des murs du parc,0,0,0,0,0,nonexistent,Vincennes,vincennes-mursduparc-2,STATION,"48.846756, 2.45225239",94300,Vincennes/Murs du parc/2,operational,6,ok,nonexistent,2018,4,9,19,1,2018-04-09 19:01:00
1427,3 rue de BÃ©rite,0,0,0,0,0,nonexistent,Paris,paris-berite-3,STATION,"48.847875, 2.3239783",75006,Paris/BÃ©rite/3,operational,2,ok,nonexistent,2018,4,8,17,32,2018-04-08 17:32:00
1428,19 place de la Madeleine,6,6,0,0,0,nonexistent,Paris,paris-madeleinetronchet-parking,PARKING,"48.87086, 2.32441",75008,Paris/Madeleine Tronchet/Parking,operational,0,ok,nonexistent,2018,4,3,20,8,2018-04-03 20:08:00
1429,10 rue Jean Nicot,2,2,0,0,0,nonexistent,Paris,paris-jeannicot-10,STATION,"48.8611286, 2.3069867",75007,Paris/Jean Nicot/10,operational,2,ok,nonexistent,2018,4,2,15,40,2018-04-02 15:40:00
1430,84 Rue Cartier Bresson,4,4,0,0,0,nonexistent,Pantin,pantin-cartierbresson-84,STATION,"48.9017998, 2.4012521",93500,Pantin/Cartier Bresson/84,operational,0,ok,nonexistent,2018,4,2,21,4,2018-04-02 21:04:00
1431,22 boulevard FÃ©lix Faure,4,4,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-felixfaure-22,SPACE,"48.9336577, 2.4994113",93600,Aulnay-sous-bois/FÃ©lix Faure/22,operational,2,ok,operational,2018,4,5,14,16,2018-04-05 14:16:00
1432,19 rue BrÃ©montier,3,3,0,0,1,operational,Paris,paris-bremontier-19,STATION,"48.8849507, 2.3035012",75017,Paris/BrÃ©montier/19,operational,3,ok,nonexistent,2018,4,1,8,2,2018-04-01 08:02:00
1433,7 rue Arthur Chevalier,6,6,0,0,0,nonexistent,Aulnay-sous-bois,aulnaysousbois-arthurchevalier-7,STATION,"48.9305794, 2.5063639",93600,Aulnay-sous-bois/Arthur Chevalier/7,operational,0,ok,nonexistent,2018,4,9,16,52,2018-04-09 16:52:00
1434,169 avenue de Flandre,3,3,0,0,1,operational,Paris,paris-flandre-169,SPACE,"48.894, 2.380947",75019,Paris/Flandre/169,operational,2,ok,broken,2018,4,8,4,37,2018-04-08 04:37:00
1435,15 rue de Rocroy,0,0,0,0,0,operational,Paris,paris-rocroy-15,STATION,"48.8801236, 2.3509617",75010,Paris/Rocroy/15,operational,3,ok,nonexistent,2018,4,9,16,39,2018-04-09 16:39:00
1436,65 Avenue Lenine,4,4,0,0,0,nonexistent,Nanterre,nanterre-lenine-65,STATION,"48.88811, 2.191361",92000,Nanterre/Lenine/65,operational,2,ok,nonexistent,2018,4,9,22,17,2018-04-09 22:17:00
1437,2 rue Ponceau,4,4,0,0,0,nonexistent,Meudon,meudon-ponceau-2,STATION,"48.8124566, 2.2378816",92190,Meudon/Ponceau/2,operational,0,ok,nonexistent,2018,4,1,2,25,2018-04-01 02:25:00
1438,1 avenue Georges Mandel,0,0,0,0,2,operational,Paris,paris-georgesmandel-1,STATION,"48.8629938, 2.2857836",75016,Paris/Georges Mandel/1,operational,5,ok,nonexistent,2018,4,5,23,58,2018-04-05 23:58:00
1439,131 rue du Chevaleret,2,2,0,0,2,operational,Paris,paris-chevaleret-131,STATION,"48.83186, 2.372548",75013,Paris/Chevaleret/131,operational,4,ok,nonexistent,2018,4,8,23,50,2018-04-08 23:50:00
1440,35 quai Alphonse Le Gallo,5,5,0,1,0,nonexistent,Boulogne-Billancourt,boulognebillancourt-alphonselegallo-35,STATION,"48.83545, 2.225633",92100,Boulogne-Billancourt/Alphonse Le Gallo/35,operational,0,ok,nonexistent,2018,4,7,6,6,2018-04-07 06:06:00
1441,98 avenue Albert 1er,0,0,0,0,0,nonexistent,Rueil-Malmaison,rueilmalmaison-albert1er-98,STATION,"48.8855277, 2.1719487",92500,Rueil-Malmaison/Albert 1er/98,operational,6,ok,nonexistent,2018,4,5,23,21,2018-04-05 23:21:00
1442,2 Avenue Mozart,3,3,0,0,0,nonexistent,Paris,paris-mozart-2,STATION,"48.85791, 2.273956",75016,Paris/Mozart/2,operational,0,ok,nonexistent,2018,4,8,13,5,2018-04-08 13:05:00
1443,123 Grande Rue,3,3,0,0,0,nonexistent,SÃ¨vres,sevres-granderue-123,STATION,"48.821593, 2.2050638",92310,SÃ¨vres/Grande Rue/123,operational,1,ok,nonexistent,2018,4,4,2,33,2018-04-04 02:33:00
1444,1 Rue Georges Corete,0,0,0,0,0,nonexistent,Gennevilliers,gennevilliers-georgescorete-1,SPACE,"48.91757, 2.307151",92230,Gennevilliers/Georges Corete/1,broken,0,closed,broken,2018,4,3,5,23,2018-04-03 05:23:00
1445,1 place Stalingrad,6,6,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-stalingrad-1,STATION,"48.8729791, 2.5111812",93360,Neuilly-Plaisance/Stalingrad/1,operational,0,ok,nonexistent,2018,4,2,16,20,2018-04-02 16:20:00
1446,5 rue Jacques Callot,0,0,0,0,0,nonexistent,Paris,paris-jacquescallot-5,STATION,"48.8552045, 2.3371078",75006,Paris/Jacques Callot/5,operational,2,ok,nonexistent,2018,4,4,22,40,2018-04-04 22:40:00
1447,21 avenue de la Fontaine du Tertre,6,6,0,0,0,nonexistent,Suresnes,suresnes-fontainedutertre-21,STATION,"48.8699508, 2.218031",92150,Suresnes/Fontaine du Tertre/21,operational,0,ok,nonexistent,2018,4,5,1,8,2018-04-05 01:08:00
1448,1 rue Croulebarbe,4,4,0,0,0,operational,Paris,paris-croulebarbe-1,STATION,"48.8345242, 2.353056",75013,Paris/Croulebarbe/1,operational,2,ok,nonexistent,2018,4,6,7,25,2018-04-06 07:25:00
1449,9 rue Lobineau,1,1,0,1,1,operational,Paris,paris-lobineau-9,STATION,"48.8516002, 2.3361369",75006,Paris/Lobineau/9,operational,2,ok,nonexistent,2018,4,1,18,36,2018-04-01 18:36:00
1450,33 rue de Lourmel,1,1,0,0,0,nonexistent,Paris,paris-lourmel-33,STATION,"48.8482831, 2.2905269",75015,Paris/Lourmel/33,operational,2,ok,nonexistent,2018,4,9,18,19,2018-04-09 18:19:00
1451,8 rue de Lyon,0,0,0,1,0,nonexistent,Paris,paris-lyon-8,STATION,"48.8472262, 2.3720676",75012,Paris/Lyon/8,operational,2,ok,nonexistent,2018,4,7,15,13,2018-04-07 15:13:00
1452,22 Boulevard de Belleville,1,1,0,1,0,nonexistent,Paris,paris-belleville-22,STATION,"48.8679058, 2.3826171",75020,Paris/Belleville/22,operational,1,ok,nonexistent,2018,4,3,10,59,2018-04-03 10:59:00
1453,90 boulevard National,0,0,0,0,0,nonexistent,La Garenne-Colombes,lagarennecolombes-national-90,STATION,"48.9086393, 2.2374151",92250,La Garenne-Colombes/National/90,operational,6,ok,nonexistent,2018,4,3,10,52,2018-04-03 10:52:00
1454,109 avenue FÃ©lix Faure,4,4,0,0,0,operational,Paris,paris-felixfaure-109,SPACE,"48.8389208, 2.2824849",75015,Paris/FÃ©lix Faure/109,operational,1,ok,broken,2018,4,2,13,36,2018-04-02 13:36:00
1455,21 Quai de la Tournelle,1,1,0,0,0,nonexistent,Paris,paris-tournelle-21,STATION,"48.850032, 2.3544309",75005,Paris/Tournelle/21,operational,3,ok,nonexistent,2018,4,6,6,34,2018-04-06 06:34:00
1456,44 rue SÃ©bastien Mercier,5,5,0,0,0,nonexistent,Paris,paris-sebastienmercier-44,STATION,"48.8439105, 2.2796928",75015,Paris/SÃ©bastien Mercier/44,operational,1,ok,nonexistent,2018,4,9,21,32,2018-04-09 21:32:00
1457,12 Avenue de la Division Leclerc,0,0,0,0,0,nonexistent,ChÃ¢tillon,chatillon-divisionleclerc-12,SPACE,"48.7991859, 2.2846898",92320,ChÃ¢tillon/Division Leclerc/12,operational,5,ok,operational,2018,4,3,19,48,2018-04-03 19:48:00
1458,93 avenue Victor Hugo,1,1,0,0,1,operational,Paris,paris-victorhugo-93,STATION,"48.8693047, 2.28449225",75016,Paris/Victor Hugo/93,operational,4,ok,nonexistent,2018,4,9,1,0,2018-04-09 01:00:00
1459,15 bis rue de Tolbiac,0,0,0,0,0,nonexistent,Paris,paris-tolbiac-15,STATION,"48.8292818, 2.3744385",75013,Paris/Tolbiac/15,operational,4,ok,nonexistent,2018,4,1,6,38,2018-04-01 06:38:00
1460,2 rue Paul CÃ©zanne,2,2,0,0,0,nonexistent,Neuilly-Plaisance,neuillyplaisance-paulcezanne-2,SPACE,"48.85206, 2.514694",93360,Neuilly-Plaisance/Paul CÃ©zanne/2,operational,2,ok,operational,2018,4,3,12,56,2018-04-03 12:56:00
1461,6 avenue du Mahatma Gandhi,3,3,0,1,0,nonexistent,Paris,paris-mahatmagandhi-6,STATION,"48.876733, 2.265867",75016,Paris/Mahatma Gandhi/6,operational,0,ok,nonexistent,2018,4,8,16,7,2018-04-08 16:07:00
1462,49 Rue Paul Vaillant Couturier,2,2,0,1,0,nonexistent,Malakoff,malakoff-paulvaillantcouturier-49,STATION,"48.8137426, 2.2959516",92240,Malakoff/Paul Vaillant Couturier/49,operational,1,ok,nonexistent,2018,4,4,6,21,2018-04-04 06:21:00
1463,6 avenue du Mahatma Gandhi,3,3,0,0,0,nonexistent,Paris,paris-mahatmagandhi-6,STATION,"48.876733, 2.265867",75016,Paris/Mahatma Gandhi/6,operational,2,ok,nonexistent,2018,4,8,6,57,2018-04-08 06:57:00
1464,35 rue de Boucry,0,0,0,0,0,broken,Paris,paris-boucry-35,STATION,"48.895148, 2.3595823",75018,Paris/Boucry/35,broken,0,closed,nonexistent,2018,4,5,3,0,2018-04-05 03:00:00
1465,5 rue de Bellechasse,0,0,0,0,0,nonexistent,Paris,paris-bellechasse-5,STATION,"48.8598769, 2.3245048",75007,Paris/Bellechasse/5,operational,3,ok,nonexistent,2018,4,6,1,30,2018-04-06 01:30:00
1466,18 Boulevard Garibaldi,6,6,0,0,0,nonexistent,Issy-les-Moulineaux,issylesmoulineaux-garibaldi-18,STATION,"48.8215502, 2.2613183",92130,Issy-les-Moulineaux/Garibaldi/18,operational,0,ok,nonexistent,2018,4,3,6,53,2018-04-03 06:53:00
1467,26 villa Croix-Nivert,2,2,0,0,0,nonexistent,Paris,paris-cambronne-parking,PARKING,"48.84547, 2.30117",75015,Paris/Cambronne/Parking,operational,4,ok,nonexistent,2018,4,1,5,51,2018-04-01 05:51:00
1468,249 avenue Gambetta,0,0,0,0,0,broken,Paris,paris-gambetta-249,STATION,"48.8757323, 2.4060008",75020,Paris/Gambetta/249,broken,0,closed,nonexistent,2018,4,9,16,42,2018-04-09 16:42:00
1469,45 rue Jeanne D'Arc,4,4,0,0,0,nonexistent,Paris,paris-jeannedarc-45,STATION,"48.8304583, 2.3672231",75013,Paris/Jeanne D'Arc/45,operational,0,ok,nonexistent,2018,4,6,0,43,2018-04-06 00:43:00
1470,92 Boulevard des Batignolles,2,2,0,0,0,broken,Paris,paris-batignolles-92,STATION,"48.8817521, 2.317631",75017,Paris/Batignolles/92,operational,1,ok,nonexistent,2018,4,9,23,40,2018-04-09 23:40:00
1471,101 Avenue Mozart,4,4,0,0,0,nonexistent,Paris,paris-mozart-101,STATION,"48.8515283, 2.2678125",75016,Paris/Mozart/101,operational,0,ok,nonexistent,2018,4,5,7,58,2018-04-05 07:58:00
1472,37 quai de Grenelle,6,6,0,0,0,operational,Paris,paris-grenelle-37,STATION,"48.8522422, 2.2861675",75015,Paris/Grenelle/37,operational,0,ok,nonexistent,2018,4,4,15,35,2018-04-04 15:35:00
1473,4 rue de Colombes,0,0,0,0,0,nonexistent,AsniÃ¨res-sur-Seine,asnieressurseine-colombes-4,STATION,"48.9120069, 2.2863503",92600,AsniÃ¨res-sur-Seine/Colombes/4,operational,4,ok,nonexistent,2018,4,4,11,5,2018-04-04 11:05:00
1474,123 boulevard Victor Hugo,4,4,0,0,0,nonexistent,Clichy-la-Garenne,clichylagarenne-victorhugo-123,STATION,"48.9022951, 2.3178343",92210,Clichy-la-Garenne/Victor Hugo/123,operational,0,ok,nonexistent,2018,4,9,8,19,2018-04-09 08:19:00
1475,143 avenue Roger Salengro,0,0,0,0,0,nonexistent,ChÃ¢tenay-Malabry,chatenaymalabry-rogersalengro-143,STATION,"48.76465, 2.27218652",92290,ChÃ¢tenay-Malabry/Roger Salengro/143,broken,0,closed,nonexistent,2018,4,9,0,43,2018-04-09 00:43:00
1476,96 Avenue Simon Bolivar,2,2,0,1,1,operational,Paris,paris-simonbolivar-96,STATION,"48.877449, 2.374112",75019,Paris/Simon Bolivar/96,operational,2,ok,nonexistent,2018,4,9,10,15,2018-04-09 10:15:00
1477,23 rue des Bernardins,1,1,0,0,1,operational,Paris,paris-bernardins-23,STATION,"48.84934, 2.350152",75005,Paris/Bernardins/23,operational,4,ok,nonexistent,2018,4,3,7,51,2018-04-03 07:51:00
1478,11 avenue Pasteur,5,5,0,0,0,nonexistent,Saint-MandÃ©,saintmande-pasteur-11,STATION,"48.8454583, 2.4235655",94160,Saint-MandÃ©/Pasteur/11,operational,2,ok,nonexistent,2018,4,7,11,11,2018-04-07 11:11:00
1479,142 rue du Bac,0,0,0,0,0,operational,Paris,paris-bac-142,STATION,"48.8508194, 2.3237968",75007,Paris/Bac/142,operational,5,ok,nonexistent,2018,4,8,3,51,2018-04-08 03:51:00
1480,101 Avenue Mozart,0,0,0,0,0,nonexistent,Paris,paris-mozart-101,STATION,"48.8515283, 2.2678125",75016,Paris/Mozart/101,operational,1,ok,nonexistent,2018,4,9,18,37,2018-04-09 18:37:00
1481,50 Boulevard Henri Sellier,4,4,0,0,0,nonexistent,Suresnes,suresnes-henrisellier-50,STATION,"48.86847, 2.223116",92150,Suresnes/Henri Sellier/50,operational,2,ok,nonexistent,2018,4,3,22,33,2018-04-03 22:33:00
1482,171 Rue de la Convention,0,0,0,0,0,nonexistent,Paris,paris-convention-171,STATION,"48.8383125, 2.2943442",75015,Paris/Convention/171,operational,2,ok,nonexistent,2018,4,6,17,50,2018-04-06 17:50:00
1483,131 rue du Chevaleret,3,3,0,0,1,operational,Paris,paris-chevaleret-131,STATION,"48.83186, 2.372548",75013,Paris/Chevaleret/131,operational,3,ok,nonexistent,2018,4,5,4,1,2018-04-05 04:01:00
1484,5 rue FrÃ©dÃ©rick LemaÃ®tre,6,6,0,0,0,operational,Paris,paris-fredericklemaitre-5,STATION,"48.8736473, 2.3911798",75020,Paris/FrÃ©dÃ©rick LemaÃ®tre/5,operational,0,ok,nonexistent,2018,4,5,2,29,2018-04-05 02:29:00
1485,92 rue Pierre Brossolette,5,5,1,0,0,nonexistent,Yerres,yerres-pierrebrossolette-92,STATION,"48.7006549, 2.4828313",91330,Yerres/Pierre Brossolette/92,operational,0,ok,nonexistent,2018,4,7,19,59,2018-04-07 19:59:00
1486,4 rue Valiton,0,0,0,0,0,nonexistent,Clichy-la-Garenne,clichylagarenne-valiton-4,STATION,"48.9011918, 2.2991363",92110,Clichy-la-Garenne/Valiton/4,operational,6,ok,nonexistent,2018,4,5,15,19,2018-04-05 15:19:00
1487,53 rue du Bois l'AbbÃ©,1,1,0,0,0,nonexistent,Champigny-sur-Marne,champignysurmarne-boislabbe-53,STATION,"48.810459, 2.54225",94500,Champigny-sur-Marne/Bois l'AbbÃ©/53,operational,3,ok,nonexistent,2018,4,6,0,3,2018-04-06 00:03:00
